SMILES,cat_1_id,cat_2_id
Cn1cc(cn1)-c1cnc(cn1)C1CCN(CC1)S(C)(=O)=O,231739,231739
Cc1nn(C)c(C)c1-c1cnc(cn1)C1CCN(CC1)S(C)(=O)=O,231741,231741
Cc1n[nH]c(C)c1-c1cnc(cn1)C1CCN(CC1)S(C)(=O)=O,231743,231743
Cc1n[nH]cc1-c1cnc(cn1)C1CCN(CC1)S(C)(=O)=O,231745,231745
CS(=O)(=O)N1CCC(CC1)c1cnc(cn1)-c1cn[nH]c1,231749,231749
Cn1cc(cn1)-c1cnc(cn1)C1CCN(CC1)C(=O)C(C)(C)C,231751,231751
Cc1n[nH]cc1-c1cnc(cn1)C1CCN(CC1)C(=O)C(C)(C)C,231755,231755
CC(C)(C)C(=O)N1CCC(CC1)c1cnc(cn1)-c1cn[nH]c1,231757,231757
CN(C)S(=O)(=O)N1CCC(CC1)c1cnc(cn1)-c1cnn(C)c1,231761,231761
CCn1cc(cn1)-c1cnc(cn1)C1CCN(CC1)S(=O)(=O)N(C)C,231763,231763
CN(C)S(=O)(=O)N1CCC(CC1)c1cnc(cn1)-c1c(C)nn(C)c1C,231765,231765
CC(C)n1cc(cn1)-c1cnc(cn1)C1CCN(CC1)S(=O)(=O)N(C)C,231769,231769
CCCn1cc(cn1)-c1cnc(cn1)C1CCN(CC1)S(=O)(=O)N(C)C,231771,231771
CN(C)S(=O)(=O)N1CCC(CC1)c1cnc(cn1)-c1cn[nH]c1,231773,231773
Cc1n[nH]c(C)c1-c1cncc(CC2CCNC2)n1,231775,231775
Cc1n[nH]cc1-c1cncc(CC2CCNC2)n1,231777,231777
CN1CCC(Cc2cncc(n2)-c2cnn(C)c2)C1,231783,231783
CCn1cc(cn1)-c1cncc(CC2CCN(C2)C(C)=O)n1,231785,231785
CC(=O)N1CCC(Cc2cncc(n2)-c2c(C)n[nH]c2C)C1,231787,231787
CC(C)n1cc(cn1)-c1cncc(CC2CCN(C2)C(C)=O)n1,231789,231789
CC(=O)N1CCC(Cc2cncc(n2)-c2cn[nH]c2)C1,231793,231793
Cn1cc(cn1)-c1cncc(CC2CCN(C2)S(C)(=O)=O)n1,231797,231797
Cc1nn(C)c(C)c1-c1cncc(CC2CCN(C2)S(C)(=O)=O)n1,231799,231799
Cc1n[nH]c(C)c1-c1cncc(CC2CCN(C2)S(C)(=O)=O)n1,231801,231801
CCCn1cc(cn1)-c1cncc(CC2CCN(C2)S(C)(=O)=O)n1,231803,231803
Cc1nn(C)c(C)c1-c1cncc(CC2CCN(C2)C(=O)C(C)(C)C)n1,231809,231809
CC(C)(C)C(=O)N1CCC(Cc2cncc(n2)-c2cn[nH]c2)C1,231815,231815
COCC(=O)N1CCC(Cc2cncc(n2)-c2cn[nH]c2)C1,231819,231819
CN(C)S(=O)(=O)N1CCC(Cc2cncc(n2)-c2cnn(C)c2)C1,231821,231821
CCn1cc(cn1)-c1cncc(CC2CCN(C2)S(=O)(=O)N(C)C)n1,231823,231823
CN(C)S(=O)(=O)N1CCC(Cc2cncc(n2)-c2c(C)nn(C)c2C)C1,231825,231825
CN(C)S(=O)(=O)N1CCC(Cc2cncc(n2)-c2c(C)n[nH]c2C)C1,231827,231827
CC(C)n1cc(cn1)-c1cncc(CC2CCN(C2)S(=O)(=O)N(C)C)n1,231829,231829
CN(C)S(=O)(=O)N1CCC(Cc2cncc(n2)-c2cn[nH]c2)C1,231831,231831
CC(C)(C)C(=O)N1CCC(Cc2cccc(Br)n2)C1,231833,231833
COCC(=O)N1CCC(Cc2cccc(Br)n2)C1,231835,231835
CN(C)S(=O)(=O)N1CCC(Cc2cccc(Br)n2)C1,231837,231837
C(N1CCCC(C1)c1cnccn1)c1cscn1,231841,231841
Cn1cccc1C(=O)N1CCCC(C1)c1cnccn1,231843,231843
O=C(N1CCCC(C1)c1cnccn1)c1ccsc1,231845,231845
Cc1ccc(CN2CCCC(C2)c2cnccn2)s1,231847,231847
CC(C)n1nccc1CN1CCCC(C1)c1cnccn1,231857,231857
O=C(CN1CCCC(C1)c1cnccn1)N1CCOCC1,231867,231867
O=C(Cn1cccnc1=O)N1CCCC(C1)c1cnccn1,231877,231877
Cc1cc(nc(O)n1)C(=O)N1CCCC(C1)c1cnccn1,231879,231879
CCc1noc(C)c1C(=O)N1CCCC(C1)c1cnccn1,231891,231891
O=C(N1CCCC(C1)c1cnccn1)c1c[nH]c(=O)[nH]c1=O,231893,231893
COc1cccc(F)c1CN1CCCC(C1)c1cnccn1,231895,231895
O=C(CN1C(=O)CNC1=O)N1CCCC(C1)c1cnccn1,231901,231901
Cn1cc(CN2CCCC(C2)c2cnccn2)c2ccccc12,231903,231903
O=C(N1CCCC(C1)c1cnccn1)c1n[nH]c2ccccc12,231905,231905
O=C(N1CCCC(C1)c1cnccn1)C1(CC1)c1ccccc1,231907,231907
O=C(N1CCCC(C1)c1cnccn1)c1ccc2CCCc2c1,231909,231909
Cn1c(CN2CCCC(C2)c2cnccn2)nc2ccccc12,231911,231911
O=C(N1CCCC(C1)c1cnccn1)c1ccc2[nH]nnc2c1,231915,231915
O=C(N1CCCC(C1)c1cnccn1)c1cnc(nc1)C1CC1,231917,231917
O=C(N1CCCC(C1)c1cnccn1)c1ccc2OCOc2c1,231919,231919
C(N1CCCC(C1)c1cnccn1)c1ccc2OCCOc2c1,231923,231923
O=C(CCOc1ccccc1)N1CCCC(C1)c1cnccn1,231925,231925
Cc1ccc(=O)n(CC(=O)N2CCCC(C2)c2cnccn2)n1,231929,231929
CCc1nccn1CCC(=O)N1CCCC(C1)c1cnccn1,231935,231935
Cc1c(CCC(=O)N2CCCC(C2)c2cnccn2)cnn1C,231937,231937
O=C(N1CCCC(C1)c1cnccn1)c1cc2CCCc2s1,231939,231939
CC(C)c1noc(C)c1C(=O)N1CCCC(C1)c1cnccn1,231943,231943
COc1ccc(F)cc1C(=O)N1CCCC(C1)c1cnccn1,231947,231947
O=C(CN1CCCCCC1=O)N1CCCC(C1)c1cnccn1,231955,231955
O=C(N1CCCC(C1)c1cnccn1)c1nccc2ccccc12,231957,231957
O=C(N1CCCC(C1)c1cnccn1)c1ccc2ccccc2n1,231959,231959
O=C(N1CCCC(C1)c1cnccn1)c1cnc2ccccc2c1,231961,231961
O=C(Cc1c[nH]c2ccccc12)N1CCCC(C1)c1cnccn1,231965,231965
Cc1c(oc2ccccc12)C(=O)N1CCCC(C1)c1cnccn1,231969,231969
Cc1cc2cc(ccc2o1)C(=O)N1CCCC(C1)c1cnccn1,231971,231971
O=C(Cn1cnc2ccccc12)N1CCCC(C1)c1cnccn1,231973,231973
Cc1ccc2nc(cn2c1)C(=O)N1CCCC(C1)c1cnccn1,231975,231975
O=C(N1CCCC(C1)c1cnccn1)c1ccc2CCCCc2c1,231979,231979
COc1ccc2[nH]c(CN3CCCC(C3)c3cnccn3)cc2c1,231985,231985
Cc1cc(C)n2ncc(CN3CCCC(C3)c3cnccn3)c2n1,231987,231987
Cn1cc(CN2CCCC(C2)c2cnccn2)c2cc(F)ccc12,231991,231991
O=C(N1CCCC(C1)c1cnccn1)c1ccc2OCCOc2c1,231995,231995
O=C(N1CCCC(C1)c1cnccn1)c1cccc2OCCOc12,231997,231997
Fc1ccccc1C1(CC1)C(=O)N1CCCC(C1)c1cnccn1,232001,232001
CN(CC(=O)N1CCCC(C1)c1cnccn1)Cc1cccnc1,232005,232005
CCOc1ccc(CN2CCCC(C2)c2cnccn2)cc1CO,232009,232009
CC(C)c1noc(CCC(=O)N2CCCC(C2)c2cnccn2)n1,232017,232017
Clc1ccc(CCC(=O)N2CCCC(C2)c2cnccn2)cc1,232021,232021
CC1(C)NC(=O)N(CC(=O)N2CCCC(C2)c2cnccn2)C1=O,232023,232023
O=C(Cc1ccc2ccccc2c1)N1CCCC(C1)c1cnccn1,232025,232025
O=C(N1CCCC(C1)c1cnccn1)c1cc([nH]n1)-c1cccnc1,232029,232029
O=C(N1CCCC(C1)c1cnccn1)c1cccc(c1)-n1cnnc1,232031,232031
O=C(N1CCCC(C1)c1cnccn1)c1ccc(nc1)-n1cccn1,232033,232033
Cc1[nH]c2ccc(cc2c1C)C(=O)N1CCCC(C1)c1cnccn1,232037,232037
O=C(CCc1c[nH]c2ccccc12)N1CCCC(C1)c1cnccn1,232041,232041
O=C(N1CCCC(C1)c1cnccn1)c1n[nH]c(=O)c2ccccc12,232045,232045
Cc1nc2ccccc2n1CC(=O)N1CCCC(C1)c1cnccn1,232053,232053
Cc1nc2ccccn2c1CC(=O)N1CCCC(C1)c1cnccn1,232055,232055
Cc1cc(C)n2nc(cc2n1)C(=O)N1CCCC(C1)c1cnccn1,232059,232059
O=C(N1CCCC(C1)c1cnccn1)c1ccc(cc1)N1CCCC1,232063,232063
O=C(N1CCCC(C1)c1cnccn1)c1ccnc(c1)N1CCCC1,232069,232069
CN(CCC(=O)N1CCCC(C1)c1cnccn1)Cc1cccnc1,232077,232077
O=C(N1CCCC(C1)c1cnccn1)c1cc(no1)C1CCCCC1,232081,232081
Cc1cncc(n1)C1CCCN(Cc2c[nH]cn2)C1,232083,232083
Cc1cc(CN2CCCC(C2)c2cncc(C)n2)no1,232087,232087
Cc1cncc(n1)C1CCCN(Cc2cscn2)C1,232091,232091
Cc1cc(no1)C(=O)N1CCCC(C1)c1cncc(C)n1,232095,232095
Cc1cncc(n1)C1CCCN(CC(=O)N2CCCC2)C1,232099,232099
Cc1cncc(n1)C1CCCN(C1)C(=O)CCn1ccnc1,232107,232107
Cc1cncc(n1)C1CCCN(C1)C(=O)CN1CCCC1=O,232119,232119
CNc1ncc(cn1)C(=O)N1CCCC(C1)c1cncc(C)n1,232137,232137
Cc1cncc(n1)C1CCCN(C1)C(=O)Cn1cccnc1=O,232139,232139
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc(C)nc(O)n1,232141,232141
Cc1ccnn1CCC(=O)N1CCCC(C1)c1cncc(C)n1,232143,232143
Cc1ccn(CCC(=O)N2CCCC(C2)c2cncc(C)n2)n1,232145,232145
Cc1cncc(n1)C1CCCN(C1)C(=O)CCc1ccnn1C,232149,232149
CCc1noc(C)c1C(=O)N1CCCC(C1)c1cncc(C)n1,232151,232151
Cc1noc(C)c1CC(=O)N1CCCC(C1)c1cncc(C)n1,232153,232153
Cc1cncc(n1)C1CCCN(C1)C(=O)CN1C(=O)CNC1=O,232165,232165
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2ccccc2[nH]1,232169,232169
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2[nH]cnc2c1,232171,232171
Cc1cncc(n1)C1CCCN(C1)C(=O)c1n[nH]c2ccccc12,232173,232173
Cc1cncc(n1)C1CCCN(C1)C(=O)C1(CC1)c1ccccc1,232175,232175
Cc1cncc(n1)C1CCCN(Cc2nc3ccccc3n2C)C1,232179,232179
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cnn2cccnc12,232181,232181
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2[nH]nnc2c1,232183,232183
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cnc(nc1)C1CC1,232187,232187
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2OCOc2c1,232189,232189
COc1ccccc1CC(=O)N1CCCC(C1)c1cncc(C)n1,232193,232193
COc1ccc(CC(=O)N2CCCC(C2)c2cncc(C)n2)cc1,232195,232195
Cc1cncc(n1)C1CCCN(Cc2ccc3OCCOc3c2)C1,232197,232197
Cc1cncc(n1)C1CCCN(C1)C(=O)c1noc2CCCCc12,232201,232201
Cc1ccc(=O)n(CC(=O)N2CCCC(C2)c2cncc(C)n2)n1,232205,232205
Cc1n[nH]c(C)c1CCC(=O)N1CCCC(C1)c1cncc(C)n1,232209,232209
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc(n[nH]1)C(C)(C)C,232211,232211
Cc1cncc(n1)C1CCCN(C1)C(=O)COc1ccc(F)cc1,232221,232221
CCc1noc(CCC(=O)N2CCCC(C2)c2cncc(C)n2)n1,232225,232225
Cc1nc(C)c(CC(=O)N2CCCC(C2)c2cncc(C)n2)s1,232231,232231
Cc1cncc(n1)C1CCCN(C1)C(=O)c1nccc2ccccc12,232235,232235
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2ccccc2n1,232239,232239
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cnc2ccccc2c1,232241,232241
CC(=O)N1CCC(O)(CN2CCCC(C2)c2cncc(C)n2)CC1,232243,232243
Cc1cncc(n1)C1CCCN(Cc2c[nH]nc2-c2ccccc2)C1,232245,232245
Cc1cncc(n1)C1CCCN(C1)C(=O)Cc1c[nH]c2ccccc12,232247,232247
Cc1nc2ccc(cc2[nH]1)C(=O)N1CCCC(C1)c1cncc(C)n1,232257,232257
Cc1cncc(n1)C1CCCN(C1)C(=O)Cn1cnc2ccccc12,232259,232259
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cn2c(C)cccc2n1,232261,232261
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2CCCCc2c1,232263,232263
Cc1cncc(n1)C1CCCN(C1)C(=O)Cn1nnc2ccccc12,232267,232267
COc1ccc2[nH]c(CN3CCCC(C3)c3cncc(C)n3)cc2c1,232269,232269
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2ccccc2s1,232273,232273
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2cccc(F)c2[nH]1,232275,232275
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2CCCc2[nH]c1=O,232277,232277
CN(C)Cc1ccc(cc1)C(=O)N1CCCC(C1)c1cncc(C)n1,232279,232279
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2OCCOc2c1,232285,232285
CN(CC(=O)N1CCCC(C1)c1cncc(C)n1)Cc1cccnc1,232289,232289
Cc1cc(C)n(CCCC(=O)N2CCCC(C2)c2cncc(C)n2)n1,232293,232293
Cc1cncc(n1)C1CCCN(C1)C(=O)c1csc2CCCCc12,232295,232295
CC(C)c1noc(CCC(=O)N2CCCC(C2)c2cncc(C)n2)n1,232299,232299
Cc1cncc(n1)C1CCCN(C1)C(=O)CN1CCN(CCO)CC1,232307,232307
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cccc(c1)-n1cnnc1,232311,232311
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc(nc1)-n1ccnc1,232313,232313
Cc1cncc(n1)C1CCCN(C1)C(=O)CCc1c[nH]c2ccccc12,232317,232317
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc(=O)c2ccccc2o1,232319,232319
Cc1cncc(n1)C1CCCN(C1)C(=O)CCn1ncc2ccccc12,232323,232323
Cc1cncc(n1)C1CCCN(C1)C(=O)CCn1cnc2ccccc12,232325,232325
Cc1nc2ccccc2n1CC(=O)N1CCCC(C1)c1cncc(C)n1,232329,232329
Cc1nc2ccccn2c1CC(=O)N1CCCC(C1)c1cncc(C)n1,232331,232331
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2nc(C)cc(C)n2n1,232335,232335
Cc1cncc(n1)C1CCCN(C1)C(=O)CCN1CCc2ccccc12,232337,232337
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc(cc1)N1CCCC1,232339,232339
Cc1cncc(n1)C1CCCN(C1)C(=O)c1ccc2oc(=O)n(C)c2c1,232347,232347
Cc1cncc(n1)C1CCCN(C1)C(=O)c1cc2CCCCc2[nH]c1=O,232349,232349
O=C(N1CCOC(C1)c1ccncc1)c1cccs1,232363,232363
O=C(N1CCOC(C1)c1ccncc1)c1cncs1,232365,232365
O=C(C1CCOCC1)N1CCOC(C1)c1ccncc1,232367,232367
O=C(Cc1cccnc1)N1CCOC(C1)c1ccncc1,232369,232369
Cc1ccc(cn1)C(=O)N1CCOC(C1)c1ccncc1,232371,232371
Oc1cccc(n1)C(=O)N1CCOC(C1)c1ccncc1,232375,232375
CCc1cc(no1)C(=O)N1CCOC(C1)c1ccncc1,232381,232381
O=C(Cc1ccsc1)N1CCOC(C1)c1ccncc1,232383,232383
Cc1ncsc1C(=O)N1CCOC(C1)c1ccncc1,232387,232387
Cc1ncc(C(=O)N2CCOC(C2)c2ccncc2)c(C)n1,232391,232391
COc1ccc(cn1)C(=O)N1CCOC(C1)c1ccncc1,232395,232395
COc1ncccc1C(=O)N1CCOC(C1)c1ccncc1,232397,232397
CS(=O)(=O)NCC(=O)N1CCOC(C1)c1ccncc1,232399,232399
O=C(Cn1cccnc1=O)N1CCOC(C1)c1ccncc1,232401,232401
Fc1cccc(CC(=O)N2CCOC(C2)c2ccncc2)c1,232405,232405
CCn1cc(C(=O)N2CCOC(C2)c2ccncc2)c(C)n1,232411,232411
Cc1n[nH]c(C)c1CC(=O)N1CCOC(C1)c1ccncc1,232415,232415
Cn1nccc1CCC(=O)N1CCOC(C1)c1ccncc1,232419,232419
CCc1noc(C)c1C(=O)N1CCOC(C1)c1ccncc1,232421,232421
Cc1noc(C)c1CC(=O)N1CCOC(C1)c1ccncc1,232423,232423
O=C(CCc1cccs1)N1CCOC(C1)c1ccncc1,232425,232425
Cc1nc(CC(=O)N2CCOC(C2)c2ccncc2)cs1,232429,232429
CC1CCN(CC(=O)N2CCOC(C2)c2ccncc2)CC1,232431,232431
O=C(N1CCOC(C1)c1ccncc1)c1ccc2[nH]cnc2c1,232437,232437
O=C(N1CCOC(C1)c1ccncc1)c1n[nH]c2ccccc12,232439,232439
Cn1cnc(c1)S(=O)(=O)N1CCOC(C1)c1ccncc1,232441,232441
O=C(N1CCOC(C1)c1ccncc1)c1cnc(nc1)C1CC1,232445,232445
COc1cccc(CC(=O)N2CCOC(C2)c2ccncc2)c1,232447,232447
COc1ccccc1CC(=O)N1CCOC(C1)c1ccncc1,232449,232449
CC(C)(C)c1cc([nH]n1)C(=O)N1CCOC(C1)c1ccncc1,232455,232455
Cc1c(CCC(=O)N2CCOC(C2)c2ccncc2)cnn1C,232457,232457
COc1ccc(cc1F)C(=O)N1CCOC(C1)c1ccncc1,232459,232459
COc1ccc(F)cc1C(=O)N1CCOC(C1)c1ccncc1,232461,232461
COc1cc(CCC(=O)N2CCOC(C2)c2ccncc2)on1,232465,232465
CC(=O)N1CCC(CC1)C(=O)N1CCOC(C1)c1ccncc1,232469,232469
O=C(CN1CCCCCC1=O)N1CCOC(C1)c1ccncc1,232471,232471
Cc1nc(C)c(CC(=O)N2CCOC(C2)c2ccncc2)s1,232473,232473
CCCc1nnsc1C(=O)N1CCOC(C1)c1ccncc1,232477,232477
O=C(N1CCOC(C1)c1ccncc1)c1ccc2ncccc2c1,232479,232479
O=C(N1CCOC(C1)c1ccncc1)c1cnc2ccccc2c1,232483,232483
Fc1ccc(cc1Cl)C(=O)N1CCOC(C1)c1ccncc1,232485,232485
O=C(Cc1c[nH]c2ccccc12)N1CCOC(C1)c1ccncc1,232487,232487
Cc1ccc2nc(cn2c1)C(=O)N1CCOC(C1)c1ccncc1,232497,232497
O=C(N1CCOC(C1)c1ccncc1)c1cc2CCCc2[nH]c1=O,232503,232503
CC(=O)Nc1cc(ccn1)C(=O)N1CCOC(C1)c1ccncc1,232505,232505
CC(C)c1ccc(C(=O)N2CCOC(C2)c2ccncc2)c(=O)[nH]1,232507,232507
Cc1cc(C)n(CCCC(=O)N2CCOC(C2)c2ccncc2)n1,232509,232509
CCn1nc(cc1C(=O)N1CCOC(C1)c1ccncc1)C(C)C,232511,232511
Clc1ccc(CCC(=O)N2CCOC(C2)c2ccncc2)cc1,232513,232513
CC1(C)NC(=O)N(CC(=O)N2CCOC(C2)c2ccncc2)C1=O,232515,232515
O=C(N1CCOC(C1)c1ccncc1)c1ccc(nc1)-n1ccnc1,232521,232521
O=C(CCc1nc2ccccc2[nH]1)N1CCOC(C1)c1ccncc1,232529,232529
Cc1noc2nc(C)cc(C(=O)N3CCOC(C3)c3ccncc3)c12,232535,232535
O=C(N1CCOC(C1)c1ccncc1)c1ccnc(c1)N1CCCC1,232537,232537
Cn1c2cc(ccc2oc1=O)C(=O)N1CCOC(C1)c1ccncc1,232539,232539
Cn1c(cc2cc(F)ccc12)C(=O)N1CCOC(C1)c1ccncc1,232541,232541
FC(F)(F)c1ccn(CC(=O)N2CCOC(C2)c2ccncc2)n1,232543,232543
CN(CCC(=O)N1CCOC(C1)c1ccncc1)Cc1cccnc1,232545,232545
CCOCC(=O)N1CCOC(C1)c1ccnc(C)c1,232551,232551
Cc1cc(ccn1)C1CN(CCO1)C(=O)Cn1ccnc1,232553,232553
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccnn1C,232555,232555
Cc1cc(ccn1)C1CN(CCO1)C(=O)Cn1cccn1,232557,232557
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1nccn1C,232559,232559
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc(=O)[nH]n1,232563,232563
Cc1nn(C)cc1C(=O)N1CCOC(C1)c1ccnc(C)c1,232565,232565
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCn1ccnc1,232567,232567
Cc1noc(C)c1C(=O)N1CCOC(C1)c1ccnc(C)c1,232569,232569
CCc1cc(no1)C(=O)N1CCOC(C1)c1ccnc(C)c1,232571,232571
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCC1CCCC1,232573,232573
Cc1cc(ccn1)C1CN(CCO1)C(=O)CN1CCCC1=O,232575,232575
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCc1cccnc1,232577,232577
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc(=O)n(C)c1,232579,232579
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc(C)[nH]c1=O,232581,232581
COc1ccc(cn1)C(=O)N1CCOC(C1)c1ccnc(C)c1,232583,232583
Cc1cc(ccn1)C1CN(CCO1)C(=O)CNS(C)(=O)=O,232585,232585
Cc1cc(C)n(CC(=O)N2CCOC(C2)c2ccnc(C)c2)n1,232589,232589
Cc1n[nH]c(C)c1CC(=O)N1CCOC(C1)c1ccnc(C)c1,232593,232593
CCCc1cc(no1)C(=O)N1CCOC(C1)c1ccnc(C)c1,232597,232597
Cc1noc(C)c1CC(=O)N1CCOC(C1)c1ccnc(C)c1,232599,232599
Cc1nc(C)c(s1)C(=O)N1CCOC(C1)c1ccnc(C)c1,232601,232601
Cc1nc(CC(=O)N2CCOC(C2)c2ccnc(C)c2)cs1,232603,232603
CC1CCN(CC(=O)N2CCOC(C2)c2ccnc(C)c2)CC1,232605,232605
Cc1cc(ccn1)C1CN(CCO1)C(=O)CN1CCCCCC1,232607,232607
Cc1cc(ccn1)C1CN(CCO1)C(=O)CN1C(=O)CNC1=O,232609,232609
CCc1nnsc1C(=O)N1CCOC(C1)c1ccnc(C)c1,232611,232611
Cc1cc(ccn1)C1CN(CCO1)C(=O)Cn1cc(Cl)cn1,232613,232613
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc2OCOc2c1,232619,232619
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc(C)c(C)[nH]c1=O,232625,232625
Cc1noc(C)c1CCC(=O)N1CCOC(C1)c1ccnc(C)c1,232631,232631
CC(C)c1noc(C)c1C(=O)N1CCOC(C1)c1ccnc(C)c1,232633,232633
COc1cc(CCC(=O)N2CCOC(C2)c2ccnc(C)c2)on1,232637,232637
Cc1cc(ccn1)C1CN(CCO1)C(=O)CN1CCCCCC1=O,232639,232639
Cc1c(oc2ccccc12)C(=O)N1CCOC(C1)c1ccnc(C)c1,232643,232643
Cc1nc2ccc(cc2[nH]1)C(=O)N1CCOC(C1)c1ccnc(C)c1,232647,232647
Cc1cc(ccn1)C1CN(CCO1)C(=O)Cn1cnc2ccccc12,232649,232649
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cn2c(C)cccc2n1,232651,232651
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc2CCCCc2c1,232653,232653
Cc1cc(ccn1)C1CN(CCO1)C(=O)Cn1nnc2ccccc12,232657,232657
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc2cccc(F)c2[nH]1,232659,232659
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc2ccc(F)cc2[nH]1,232661,232661
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc2cc(F)ccc2[nH]1,232663,232663
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc2CCCc2[nH]c1=O,232665,232665
Cc1cc(ccn1)C1CN(CCO1)C(=O)C1(CC1)c1ccccc1F,232669,232669
CC(C)c1nccn1CCC(=O)N1CCOC(C1)c1ccnc(C)c1,232677,232677
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1csc2CCCCc12,232679,232679
CC(C)c1nnc(CCC(=O)N2CCOC(C2)c2ccnc(C)c2)o1,232685,232685
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc([nH]n1)-c1cccnc1,232689,232689
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cccc(c1)-n1cnnc1,232691,232691
Cc1[nH]c2ccc(cc2c1C)C(=O)N1CCOC(C1)c1ccnc(C)c1,232697,232697
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCn1ncc2ccccc12,232703,232703
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCn1cnc2ccccc12,232705,232705
Cc1cc(ccn1)C1CN(CCO1)C(=O)CCc1nc2ccccc2[nH]1,232707,232707
Cc1nc2ccccc2n1CC(=O)N1CCOC(C1)c1ccnc(C)c1,232709,232709
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1ccc(cc1)N1CCCC1,232713,232713
Cc1c([nH]c2ccc(F)cc12)C(=O)N1CCOC(C1)c1ccnc(C)c1,232715,232715
Cc1cc(ccn1)C1CN(CCO1)C(=O)c1cc2cc(F)ccc2n1C,232717,232717
NCC(=O)N1CCC(Cc2ccncc2)CC1,232723,232723
CCOCC(=O)N1CCC(Cc2ccncc2)CC1,232733,232733
C(C1CCN(Cc2cccnc2)CC1)c1ccncc1,232735,232735
Cc1nccc(n1)N1CCC(Cc2ccncc2)CC1,232737,232737
C(C1CCN(Cc2cncnc2)CC1)c1ccncc1,232741,232741
CCS(=O)(=O)N1CCC(Cc2ccncc2)CC1,232743,232743
Cn1cccc1CN1CCC(Cc2ccncc2)CC1,232745,232745
Cn1cc(CN2CCC(Cc3ccncc3)CC2)cn1,232747,232747
Cn1ccnc1CN1CCC(Cc2ccncc2)CC1,232749,232749
Cc1nc[nH]c1CN1CCC(Cc2ccncc2)CC1,232751,232751
Cn1ccc(CN2CCC(Cc3ccncc3)CC2)n1,232753,232753
O=C(N1CCC(Cc2ccncc2)CC1)c1cnco1,232757,232757
C(C1CCN(Cc2nccs2)CC1)c1ccncc1,232759,232759
C(C1CCN(Cc2cncs2)CC1)c1ccncc1,232761,232761
O=C(N1CCC(Cc2ccncc2)CC1)c1ccccc1,232763,232763
O=C(N1CCC(Cc2ccncc2)CC1)c1ccncc1,232765,232765
Cc1cccc(CN2CCC(Cc3ccncc3)CC2)n1,232767,232767
Cc1ccc(CN2CCC(Cc3ccncc3)CC2)cn1,232771,232771
O=C(N1CCC(Cc2ccncc2)CC1)c1cnccn1,232773,232773
Cc1cc(C)nc(n1)N1CCC(Cc2ccncc2)CC1,232775,232775
Cc1ncc(CN2CCC(Cc3ccncc3)CC2)cn1,232779,232779
Cn1cccc1C(=O)N1CCC(Cc2ccncc2)CC1,232781,232781
Cn1nccc1C(=O)N1CCC(Cc2ccncc2)CC1,232785,232785
Cn1cc(cn1)C(=O)N1CCC(Cc2ccncc2)CC1,232787,232787
O=C(Cn1cccn1)N1CCC(Cc2ccncc2)CC1,232789,232789
Cn1ccnc1C(=O)N1CCC(Cc2ccncc2)CC1,232791,232791
